id,order_id,shipment_status,shipped_date,delivered_date
ORDER_000002699_SHIPMENT,ORDER_000002699,DELIVERED,2026-02-16T12:25,2026-02-21T08:25
ORDER_000002700_SHIPMENT,ORDER_000002700,DELIVERED,2026-03-05T02:43:57,2026-03-08T14:43:57
ORDER_000002701_SHIPMENT,ORDER_000002701,DELIVERED,2026-03-18T05:36:48,2026-03-19T16:36:48
ORDER_000002702_SHIPMENT,ORDER_000002702,DELIVERED,2026-12-06T01:55:04,2026-12-09T06:55:04
ORDER_000002703_SHIPMENT,ORDER_000002703,PROCESSING,,
ORDER_000002704_SHIPMENT,ORDER_000002704,PROCESSING,,
ORDER_000002705_SHIPMENT,ORDER_000002705,DELIVERED,2026-10-19T19:39:56,2026-10-22T21:39:56
ORDER_000002706_SHIPMENT,ORDER_000002706,IN_TRANSIT,2026-07-22T18:30:04,
ORDER_000002707_SHIPMENT,ORDER_000002707,DELIVERED,2026-06-27T23:53:10,2026-07-03T12:53:10
ORDER_000002708_SHIPMENT,ORDER_000002708,DELIVERED,2026-11-25T10:55:57,2026-11-29T14:55:57
ORDER_000002709_SHIPMENT,ORDER_000002709,PROCESSING,,
ORDER_000002710_SHIPMENT,ORDER_000002710,PROCESSING,,
ORDER_000002711_SHIPMENT,ORDER_000002711,PROCESSING,,
ORDER_000002712_SHIPMENT,ORDER_000002712,DELIVERED,2026-03-09T03:02:18,2026-03-12T23:02:18
ORDER_000002713_SHIPMENT,ORDER_000002713,PROCESSING,,
ORDER_000002714_SHIPMENT,ORDER_000002714,DELIVERED,2026-09-04T15:34:10,2026-09-07T05:34:10
ORDER_000002715_SHIPMENT,ORDER_000002715,DELIVERED,2026-04-23T04:29:12,2026-04-26T07:29:12
ORDER_000002716_SHIPMENT,ORDER_000002716,DELIVERED,2026-06-02T00:59:21,2026-06-08T12:59:21
ORDER_000002717_SHIPMENT,ORDER_000002717,DELIVERED,2026-12-24T02:21:32,2026-12-24T19:21:32
ORDER_000002718_SHIPMENT,ORDER_000002718,DELIVERED,2026-08-22T22:41:16,2026-08-24T09:41:16
ORDER_000002719_SHIPMENT,ORDER_000002719,PROCESSING,,
ORDER_000002720_SHIPMENT,ORDER_000002720,IN_TRANSIT,2026-12-07T23:32:27,
ORDER_000002721_SHIPMENT,ORDER_000002721,DELIVERED,2026-07-12T23:03:44,2026-07-15T10:03:44
ORDER_000002722_SHIPMENT,ORDER_000002722,IN_TRANSIT,2026-01-10T22:39:58,
ORDER_000002723_SHIPMENT,ORDER_000002723,DELIVERED,2026-08-08T02:00:06,2026-08-08T16:00:06
ORDER_000002724_SHIPMENT,ORDER_000002724,PROCESSING,,
ORDER_000002725_SHIPMENT,ORDER_000002725,DELIVERED,2026-09-08T23:48:18,2026-09-11T05:48:18
ORDER_000002726_SHIPMENT,ORDER_000002726,DELIVERED,2026-03-22T12:02:29,2026-03-23T02:02:29
ORDER_000002727_SHIPMENT,ORDER_000002727,DELIVERED,2026-07-27T20:15:31,2026-07-30T03:15:31
ORDER_000002728_SHIPMENT,ORDER_000002728,PROCESSING,,
ORDER_000002729_SHIPMENT,ORDER_000002729,DELIVERED,2026-03-18T12:30:50,2026-03-25T08:30:50
ORDER_000002730_SHIPMENT,ORDER_000002730,DELIVERED,2026-07-01T20:39:51,2026-07-07T17:39:51
ORDER_000002731_SHIPMENT,ORDER_000002731,DELIVERED,2026-09-03T04:30:11,2026-09-06T02:30:11
ORDER_000002732_SHIPMENT,ORDER_000002732,PROCESSING,,
ORDER_000002733_SHIPMENT,ORDER_000002733,DELIVERED,2026-02-18T15:22:52,2026-02-24T11:22:52
ORDER_000002734_SHIPMENT,ORDER_000002734,PROCESSING,,
ORDER_000002735_SHIPMENT,ORDER_000002735,DELIVERED,2026-06-23T04:39:40,2026-06-24T07:39:40
ORDER_000002736_SHIPMENT,ORDER_000002736,DELIVERED,2026-11-08T15:37:29,2026-11-11T06:37:29
ORDER_000002737_SHIPMENT,ORDER_000002737,IN_TRANSIT,2026-07-06T07:42:49,
ORDER_000002738_SHIPMENT,ORDER_000002738,DELIVERED,2026-11-29T15:06:50,2026-12-05T01:06:50
ORDER_000002739_SHIPMENT,ORDER_000002739,DELIVERED,2026-10-21T17:55:57,2026-10-26T06:55:57
ORDER_000002740_SHIPMENT,ORDER_000002740,IN_TRANSIT,2026-04-08T12:48:38,
ORDER_000002741_SHIPMENT,ORDER_000002741,IN_TRANSIT,2026-07-07T02:54:50,
ORDER_000002742_SHIPMENT,ORDER_000002742,PROCESSING,,
ORDER_000002743_SHIPMENT,ORDER_000002743,DELIVERED,2026-01-05T00:26:35,2026-01-10T01:26:35
ORDER_000002744_SHIPMENT,ORDER_000002744,DELIVERED,2026-03-18T05:34:53,2026-03-18T21:34:53
ORDER_000002745_SHIPMENT,ORDER_000002745,PROCESSING,,
ORDER_000002746_SHIPMENT,ORDER_000002746,DELIVERED,2026-08-27T17:18:52,2026-09-02T05:18:52
ORDER_000002747_SHIPMENT,ORDER_000002747,DELIVERED,2026-10-03T09:25:12,2026-10-07T21:25:12
ORDER_000002748_SHIPMENT,ORDER_000002748,DELIVERED,2026-06-24T22:38:28,2026-06-26T08:38:28
ORDER_000002749_SHIPMENT,ORDER_000002749,DELIVERED,2026-11-09T01:46:32,2026-11-09T22:46:32
ORDER_000002750_SHIPMENT,ORDER_000002750,DELIVERED,2026-02-19T10:34:02,2026-02-26T04:34:02
ORDER_000002751_SHIPMENT,ORDER_000002751,IN_TRANSIT,2026-06-04T07:42:46,
ORDER_000002752_SHIPMENT,ORDER_000002752,DELIVERED,2026-02-24T08:56:46,2026-02-26T15:56:46
ORDER_000002753_SHIPMENT,ORDER_000002753,DELIVERED,2026-03-17T09:13:51,2026-03-20T06:13:51
ORDER_000002754_SHIPMENT,ORDER_000002754,IN_TRANSIT,2026-07-31T12:24:23,
ORDER_000002755_SHIPMENT,ORDER_000002755,DELIVERED,2026-03-22T02:33:13,2026-03-28T01:33:13
ORDER_000002756_SHIPMENT,ORDER_000002756,IN_TRANSIT,2026-01-23T19:26:17,
ORDER_000002757_SHIPMENT,ORDER_000002757,PROCESSING,,
ORDER_000002758_SHIPMENT,ORDER_000002758,IN_TRANSIT,2026-11-30T23:10:23,
ORDER_000002759_SHIPMENT,ORDER_000002759,DELIVERED,2026-10-19T11:28:12,2026-10-21T04:28:12
ORDER_000002760_SHIPMENT,ORDER_000002760,IN_TRANSIT,2026-12-17T20:18:03,
ORDER_000002761_SHIPMENT,ORDER_000002761,PROCESSING,,
ORDER_000002762_SHIPMENT,ORDER_000002762,PROCESSING,,
ORDER_000002763_SHIPMENT,ORDER_000002763,DELIVERED,2026-10-14T11:52:29,2026-10-20T12:52:29
ORDER_000002764_SHIPMENT,ORDER_000002764,DELIVERED,2027-01-02T04:08:20,2027-01-03T22:08:20
ORDER_000002765_SHIPMENT,ORDER_000002765,IN_TRANSIT,2026-11-05T15:10:32,
ORDER_000002766_SHIPMENT,ORDER_000002766,DELIVERED,2026-09-27T23:32:17,2026-10-04T05:32:17
ORDER_000002767_SHIPMENT,ORDER_000002767,DELIVERED,2026-01-30T18:03:30,2026-01-31T10:03:30
ORDER_000002768_SHIPMENT,ORDER_000002768,PROCESSING,,
ORDER_000002769_SHIPMENT,ORDER_000002769,PROCESSING,,
ORDER_000002770_SHIPMENT,ORDER_000002770,DELIVERED,2026-05-06T05:24:41,2026-05-07T15:24:41
ORDER_000002771_SHIPMENT,ORDER_000002771,DELIVERED,2026-11-07T18:30:13,2026-11-08T18:30:13
ORDER_000002772_SHIPMENT,ORDER_000002772,DELIVERED,2026-09-12T08:59:22,2026-09-15T04:59:22
ORDER_000002773_SHIPMENT,ORDER_000002773,DELIVERED,2026-09-10T02:13:56,2026-09-15T16:13:56
ORDER_000002774_SHIPMENT,ORDER_000002774,IN_TRANSIT,2026-03-15T12:45:17,
ORDER_000002775_SHIPMENT,ORDER_000002775,DELIVERED,2026-04-21T13:12:41,2026-04-27T19:12:41
ORDER_000002776_SHIPMENT,ORDER_000002776,PROCESSING,,
ORDER_000002777_SHIPMENT,ORDER_000002777,PROCESSING,,
ORDER_000002778_SHIPMENT,ORDER_000002778,DELIVERED,2026-01-28T20:07:28,2026-02-02T19:07:28
ORDER_000002779_SHIPMENT,ORDER_000002779,DELIVERED,2026-03-11T18:59:47,2026-03-16T13:59:47
ORDER_000002780_SHIPMENT,ORDER_000002780,PROCESSING,,
ORDER_000002781_SHIPMENT,ORDER_000002781,DELIVERED,2026-06-28T08:19:12,2026-07-03T05:19:12
ORDER_000002782_SHIPMENT,ORDER_000002782,DELIVERED,2026-09-12T05:55:17,2026-09-16T19:55:17
ORDER_000002783_SHIPMENT,ORDER_000002783,IN_TRANSIT,2026-07-18T22:02:49,
ORDER_000002784_SHIPMENT,ORDER_000002784,DELIVERED,2026-10-16T16:21:23,2026-10-19T04:21:23
ORDER_000002785_SHIPMENT,ORDER_000002785,DELIVERED,2026-10-31T19:08:11,2026-11-06T09:08:11
ORDER_000002786_SHIPMENT,ORDER_000002786,DELIVERED,2026-12-28T18:34:43,2026-12-30T14:34:43
ORDER_000002787_SHIPMENT,ORDER_000002787,DELIVERED,2026-03-22T21:05:40,2026-03-24T17:05:40
ORDER_000002788_SHIPMENT,ORDER_000002788,DELIVERED,2026-01-29T23:55:42,2026-01-31T18:55:42
ORDER_000002789_SHIPMENT,ORDER_000002789,DELIVERED,2026-05-24T13:11:14,2026-05-29T18:11:14
ORDER_000002790_SHIPMENT,ORDER_000002790,DELIVERED,2026-09-04T23:36:47,2026-09-11T13:36:47
ORDER_000002791_SHIPMENT,ORDER_000002791,IN_TRANSIT,2026-07-21T02:23:45,
ORDER_000002792_SHIPMENT,ORDER_000002792,DELIVERED,2026-09-10T01:17:29,2026-09-14T17:17:29
ORDER_000002793_SHIPMENT,ORDER_000002793,IN_TRANSIT,2026-07-20T06:14:44,
ORDER_000002794_SHIPMENT,ORDER_000002794,PROCESSING,,
ORDER_000002795_SHIPMENT,ORDER_000002795,DELIVERED,2026-07-19T04:29:28,2026-07-22T08:29:28
ORDER_000002796_SHIPMENT,ORDER_000002796,DELIVERED,2026-09-03T06:34:53,2026-09-10T05:34:53
ORDER_000002797_SHIPMENT,ORDER_000002797,DELIVERED,2026-06-23T11:16:58,2026-06-25T17:16:58
ORDER_000002798_SHIPMENT,ORDER_000002798,DELIVERED,2026-04-20T09:48:14,2026-04-24T08:48:14
ORDER_000002799_SHIPMENT,ORDER_000002799,PROCESSING,,
ORDER_000002800_SHIPMENT,ORDER_000002800,DELIVERED,2026-03-27T04:56:43,2026-04-01T16:56:43
ORDER_000002801_SHIPMENT,ORDER_000002801,DELIVERED,2026-03-05T20:23:10,2026-03-12T14:23:10
ORDER_000002802_SHIPMENT,ORDER_000002802,DELIVERED,2026-06-22T13:02:35,2026-06-27T02:02:35
ORDER_000002803_SHIPMENT,ORDER_000002803,DELIVERED,2026-02-03T20:18:36,2026-02-05T10:18:36
ORDER_000002804_SHIPMENT,ORDER_000002804,DELIVERED,2026-12-24T22:30:33,2026-12-30T01:30:33
ORDER_000002805_SHIPMENT,ORDER_000002805,DELIVERED,2026-10-16T16:04:06,2026-10-17T19:04:06
ORDER_000002806_SHIPMENT,ORDER_000002806,IN_TRANSIT,2026-04-16T11:08:44,
ORDER_000002807_SHIPMENT,ORDER_000002807,DELIVERED,2026-03-19T22:28:05,2026-03-21T10:28:05
ORDER_000002808_SHIPMENT,ORDER_000002808,DELIVERED,2026-08-22T06:37:31,2026-08-27T22:37:31
ORDER_000002809_SHIPMENT,ORDER_000002809,DELIVERED,2026-07-04T08:13:56,2026-07-07T14:13:56
ORDER_000002810_SHIPMENT,ORDER_000002810,IN_TRANSIT,2026-10-16T06:29:06,
ORDER_000002811_SHIPMENT,ORDER_000002811,DELIVERED,2026-09-15T01:23:10,2026-09-19T10:23:10
ORDER_000002812_SHIPMENT,ORDER_000002812,IN_TRANSIT,2026-03-24T06:23:19,
ORDER_000002813_SHIPMENT,ORDER_000002813,DELIVERED,2026-01-16T23:05:30,2026-01-22T08:05:30
ORDER_000002814_SHIPMENT,ORDER_000002814,DELIVERED,2026-10-08T03:14:24,2026-10-08T17:14:24
ORDER_000002815_SHIPMENT,ORDER_000002815,PROCESSING,,
ORDER_000002816_SHIPMENT,ORDER_000002816,DELIVERED,2026-10-21T09:20:56,2026-10-23T04:20:56
ORDER_000002817_SHIPMENT,ORDER_000002817,DELIVERED,2026-12-05T12:31:04,2026-12-06T14:31:04
ORDER_000002818_SHIPMENT,ORDER_000002818,DELIVERED,2026-04-13T05:25:39,2026-04-18T05:25:39
ORDER_000002819_SHIPMENT,ORDER_000002819,DELIVERED,2026-08-19T18:20:54,2026-08-25T08:20:54
ORDER_000002820_SHIPMENT,ORDER_000002820,DELIVERED,2026-03-22T22:29:07,2026-03-27T23:29:07
ORDER_000002821_SHIPMENT,ORDER_000002821,IN_TRANSIT,2026-03-23T09:54:51,
ORDER_000002822_SHIPMENT,ORDER_000002822,DELIVERED,2026-05-16T18:25:48,2026-05-20T04:25:48
ORDER_000002823_SHIPMENT,ORDER_000002823,DELIVERED,2026-05-10T01:36:44,2026-05-14T14:36:44
ORDER_000002824_SHIPMENT,ORDER_000002824,DELIVERED,2026-04-05T09:22:21,2026-04-11T10:22:21
ORDER_000002825_SHIPMENT,ORDER_000002825,DELIVERED,2026-06-02T01:58:09,2026-06-06T01:58:09
ORDER_000002826_SHIPMENT,ORDER_000002826,PROCESSING,,
ORDER_000002827_SHIPMENT,ORDER_000002827,DELIVERED,2026-04-11T12:38:09,2026-04-16T20:38:09
ORDER_000002828_SHIPMENT,ORDER_000002828,DELIVERED,2026-09-17T03:57:27,2026-09-22T09:57:27
ORDER_000002829_SHIPMENT,ORDER_000002829,DELIVERED,2026-11-05T10:01:56,2026-11-08T02:01:56
ORDER_000002830_SHIPMENT,ORDER_000002830,DELIVERED,2026-04-11T08:22:30,2026-04-13T06:22:30
ORDER_000002831_SHIPMENT,ORDER_000002831,DELIVERED,2026-07-26T17:26:54,2026-07-30T20:26:54
ORDER_000002832_SHIPMENT,ORDER_000002832,PROCESSING,,
ORDER_000002833_SHIPMENT,ORDER_000002833,DELIVERED,2026-12-06T19:22:03,2026-12-12T18:22:03
ORDER_000002834_SHIPMENT,ORDER_000002834,IN_TRANSIT,2026-11-09T20:04:03,
ORDER_000002835_SHIPMENT,ORDER_000002835,PROCESSING,,
ORDER_000002836_SHIPMENT,ORDER_000002836,IN_TRANSIT,2026-05-28T11:35:16,
ORDER_000002837_SHIPMENT,ORDER_000002837,DELIVERED,2026-03-22T00:41:19,2026-03-27T04:41:19
ORDER_000002838_SHIPMENT,ORDER_000002838,PROCESSING,,
ORDER_000002839_SHIPMENT,ORDER_000002839,PROCESSING,,
ORDER_000002840_SHIPMENT,ORDER_000002840,IN_TRANSIT,2026-01-26T19:45:04,
ORDER_000002841_SHIPMENT,ORDER_000002841,DELIVERED,2026-05-15T11:48:21,2026-05-22T06:48:21
ORDER_000002842_SHIPMENT,ORDER_000002842,DELIVERED,2026-03-10T03:20:46,2026-03-16T04:20:46
ORDER_000002843_SHIPMENT,ORDER_000002843,DELIVERED,2026-11-23T22:58:35,2026-11-26T08:58:35
ORDER_000002844_SHIPMENT,ORDER_000002844,DELIVERED,2026-05-05T06:33:23,2026-05-06T09:33:23
ORDER_000002845_SHIPMENT,ORDER_000002845,DELIVERED,2026-09-30T03:06:38,2026-10-02T22:06:38
ORDER_000002846_SHIPMENT,ORDER_000002846,DELIVERED,2026-02-06T08:45:18,2026-02-07T03:45:18
ORDER_000002847_SHIPMENT,ORDER_000002847,PROCESSING,,
ORDER_000002848_SHIPMENT,ORDER_000002848,IN_TRANSIT,2026-08-13T17:30:25,
ORDER_000002849_SHIPMENT,ORDER_000002849,DELIVERED,2026-10-26T06:27:08,2026-10-28T21:27:08
ORDER_000002850_SHIPMENT,ORDER_000002850,DELIVERED,2026-06-25T11:51:56,2026-06-29T02:51:56
ORDER_000002851_SHIPMENT,ORDER_000002851,IN_TRANSIT,2026-10-22T21:10:42,
ORDER_000002852_SHIPMENT,ORDER_000002852,DELIVERED,2026-04-14T06:47:54,2026-04-19T10:47:54
ORDER_000002853_SHIPMENT,ORDER_000002853,DELIVERED,2026-01-19T23:59:46,2026-01-25T14:59:46
ORDER_000002854_SHIPMENT,ORDER_000002854,DELIVERED,2026-09-17T16:29:29,2026-09-23T17:29:29
ORDER_000002855_SHIPMENT,ORDER_000002855,PROCESSING,,
ORDER_000002856_SHIPMENT,ORDER_000002856,IN_TRANSIT,2026-01-13T16:11:11,
ORDER_000002857_SHIPMENT,ORDER_000002857,DELIVERED,2026-06-19T04:11:54,2026-06-24T16:11:54
ORDER_000002858_SHIPMENT,ORDER_000002858,DELIVERED,2026-10-06T12:59:20,2026-10-12T19:59:20
ORDER_000002859_SHIPMENT,ORDER_000002859,DELIVERED,2026-12-05T23:39:07,2026-12-11T14:39:07
ORDER_000002860_SHIPMENT,ORDER_000002860,PROCESSING,,
ORDER_000002861_SHIPMENT,ORDER_000002861,PROCESSING,,
ORDER_000002862_SHIPMENT,ORDER_000002862,PROCESSING,,
ORDER_000002863_SHIPMENT,ORDER_000002863,IN_TRANSIT,2026-08-20T19:46:13,
ORDER_000002864_SHIPMENT,ORDER_000002864,PROCESSING,,
ORDER_000002865_SHIPMENT,ORDER_000002865,DELIVERED,2026-12-10T22:15:02,2026-12-11T20:15:02
ORDER_000002866_SHIPMENT,ORDER_000002866,IN_TRANSIT,2026-07-22T16:22:36,
ORDER_000002867_SHIPMENT,ORDER_000002867,PROCESSING,,
ORDER_000002868_SHIPMENT,ORDER_000002868,DELIVERED,2026-11-06T19:39:19,2026-11-11T15:39:19
ORDER_000002869_SHIPMENT,ORDER_000002869,DELIVERED,2026-09-22T09:56:45,2026-09-29T06:56:45
ORDER_000002870_SHIPMENT,ORDER_000002870,DELIVERED,2026-08-19T12:05:55,2026-08-20T03:05:55
ORDER_000002871_SHIPMENT,ORDER_000002871,PROCESSING,,
ORDER_000002872_SHIPMENT,ORDER_000002872,DELIVERED,2026-01-20T14:52:11,2026-01-26T01:52:11
ORDER_000002873_SHIPMENT,ORDER_000002873,IN_TRANSIT,2026-02-05T08:48:53,
ORDER_000002874_SHIPMENT,ORDER_000002874,PROCESSING,,
ORDER_000002875_SHIPMENT,ORDER_000002875,DELIVERED,2026-01-12T13:22:59,2026-01-14T06:22:59
ORDER_000002876_SHIPMENT,ORDER_000002876,DELIVERED,2026-02-24T15:16:51,2026-02-26T12:16:51
ORDER_000002877_SHIPMENT,ORDER_000002877,DELIVERED,2026-05-15T00:48:53,2026-05-17T11:48:53
ORDER_000002878_SHIPMENT,ORDER_000002878,PROCESSING,,
ORDER_000002879_SHIPMENT,ORDER_000002879,IN_TRANSIT,2026-08-24T20:58:36,
ORDER_000002880_SHIPMENT,ORDER_000002880,DELIVERED,2026-09-11T10:42:04,2026-09-17T13:42:04
ORDER_000002881_SHIPMENT,ORDER_000002881,IN_TRANSIT,2026-05-19T15:23:40,
ORDER_000002882_SHIPMENT,ORDER_000002882,DELIVERED,2026-03-09T12:46:19,2026-03-12T04:46:19
ORDER_000002883_SHIPMENT,ORDER_000002883,IN_TRANSIT,2026-12-30T08:25:52,
ORDER_000002884_SHIPMENT,ORDER_000002884,IN_TRANSIT,2026-04-19T16:08:36,
ORDER_000002885_SHIPMENT,ORDER_000002885,DELIVERED,2026-04-06T08:56:55,2026-04-08T14:56:55
ORDER_000002886_SHIPMENT,ORDER_000002886,DELIVERED,2026-06-17T17:56:39,2026-06-19T11:56:39
ORDER_000002887_SHIPMENT,ORDER_000002887,IN_TRANSIT,2026-08-02T23:37:40,
ORDER_000002888_SHIPMENT,ORDER_000002888,DELIVERED,2026-06-12T10:29:31,2026-06-15T03:29:31
ORDER_000002889_SHIPMENT,ORDER_000002889,DELIVERED,2026-04-03T20:12:20,2026-04-04T17:12:20
ORDER_000002890_SHIPMENT,ORDER_000002890,PROCESSING,,
ORDER_000002891_SHIPMENT,ORDER_000002891,DELIVERED,2026-02-19T15:51:43,2026-02-25T11:51:43
ORDER_000002892_SHIPMENT,ORDER_000002892,PROCESSING,,
ORDER_000002893_SHIPMENT,ORDER_000002893,DELIVERED,2026-03-03T10:22:54,2026-03-05T22:22:54
ORDER_000002894_SHIPMENT,ORDER_000002894,PROCESSING,,
ORDER_000002895_SHIPMENT,ORDER_000002895,DELIVERED,2026-04-12T16:08:51,2026-04-19T13:08:51
ORDER_000002896_SHIPMENT,ORDER_000002896,DELIVERED,2026-02-05T05:01:25,2026-02-10T18:01:25
ORDER_000002897_SHIPMENT,ORDER_000002897,DELIVERED,2026-11-13T06:09:25,2026-11-18T10:09:25
ORDER_000002898_SHIPMENT,ORDER_000002898,DELIVERED,2026-10-05T00:05:30,2026-10-08T13:05:30
ORDER_000002899_SHIPMENT,ORDER_000002899,DELIVERED,2026-01-25T20:03:24,2026-01-30T04:03:24
ORDER_000002900_SHIPMENT,ORDER_000002900,DELIVERED,2026-07-30T05:07:02,2026-08-01T07:07:02
ORDER_000002901_SHIPMENT,ORDER_000002901,DELIVERED,2026-03-14T23:00:40,2026-03-19T04:00:40
ORDER_000002902_SHIPMENT,ORDER_000002902,PROCESSING,,
ORDER_000002903_SHIPMENT,ORDER_000002903,DELIVERED,2026-12-23T09:54:33,2026-12-26T16:54:33
ORDER_000002904_SHIPMENT,ORDER_000002904,PROCESSING,,
ORDER_000002905_SHIPMENT,ORDER_000002905,DELIVERED,2026-01-15T21:35:35,2026-01-16T23:35:35
ORDER_000002906_SHIPMENT,ORDER_000002906,DELIVERED,2026-08-04T00:49:55,2026-08-08T11:49:55
ORDER_000002907_SHIPMENT,ORDER_000002907,DELIVERED,2026-07-21T06:10:15,2026-07-24T17:10:15
ORDER_000002908_SHIPMENT,ORDER_000002908,DELIVERED,2026-03-03T21:50:14,2026-03-06T10:50:14
ORDER_000002909_SHIPMENT,ORDER_000002909,DELIVERED,2026-06-02T14:20:32,2026-06-07T09:20:32
ORDER_000002910_SHIPMENT,ORDER_000002910,DELIVERED,2026-10-03T08:48:54,2026-10-05T23:48:54
ORDER_000002911_SHIPMENT,ORDER_000002911,DELIVERED,2026-10-14T10:11:19,2026-10-16T23:11:19
ORDER_000002912_SHIPMENT,ORDER_000002912,DELIVERED,2026-01-22T09:51:40,2026-01-27T02:51:40
ORDER_000002913_SHIPMENT,ORDER_000002913,DELIVERED,2026-01-28T05:53:35,2026-01-31T16:53:35
ORDER_000002914_SHIPMENT,ORDER_000002914,DELIVERED,2026-09-18T22:38:16,2026-09-22T12:38:16
ORDER_000002915_SHIPMENT,ORDER_000002915,PROCESSING,,
ORDER_000002916_SHIPMENT,ORDER_000002916,IN_TRANSIT,2026-03-08T06:59:38,
ORDER_000002917_SHIPMENT,ORDER_000002917,IN_TRANSIT,2026-05-11T11:53:22,
ORDER_000002918_SHIPMENT,ORDER_000002918,DELIVERED,2026-05-09T23:28:11,2026-05-12T02:28:11
ORDER_000002919_SHIPMENT,ORDER_000002919,PROCESSING,,
ORDER_000002920_SHIPMENT,ORDER_000002920,IN_TRANSIT,2026-07-24T03:01:47,
ORDER_000002921_SHIPMENT,ORDER_000002921,DELIVERED,2026-06-24T03:47:08,2026-06-25T12:47:08
ORDER_000002922_SHIPMENT,ORDER_000002922,IN_TRANSIT,2026-11-05T11:12:42,
ORDER_000002923_SHIPMENT,ORDER_000002923,DELIVERED,2026-06-24T03:49:54,2026-06-29T04:49:54
ORDER_000002924_SHIPMENT,ORDER_000002924,PROCESSING,,
ORDER_000002925_SHIPMENT,ORDER_000002925,PROCESSING,,
ORDER_000002926_SHIPMENT,ORDER_000002926,DELIVERED,2026-12-23T08:09:58,2026-12-27T02:09:58
ORDER_000002927_SHIPMENT,ORDER_000002927,PROCESSING,,
ORDER_000002928_SHIPMENT,ORDER_000002928,DELIVERED,2026-02-05T20:49:45,2026-02-08T13:49:45
ORDER_000002929_SHIPMENT,ORDER_000002929,PROCESSING,,
ORDER_000002930_SHIPMENT,ORDER_000002930,DELIVERED,2026-02-20T16:02:20,2026-02-26T01:02:20
ORDER_000002931_SHIPMENT,ORDER_000002931,DELIVERED,2026-06-12T18:23:30,2026-06-19T08:23:30
ORDER_000002932_SHIPMENT,ORDER_000002932,IN_TRANSIT,2026-08-28T01:18:33,
ORDER_000002933_SHIPMENT,ORDER_000002933,PROCESSING,,
ORDER_000002934_SHIPMENT,ORDER_000002934,PROCESSING,,
ORDER_000002935_SHIPMENT,ORDER_000002935,DELIVERED,2026-10-10T22:16:05,2026-10-12T03:16:05
ORDER_000002936_SHIPMENT,ORDER_000002936,PROCESSING,,
ORDER_000002937_SHIPMENT,ORDER_000002937,DELIVERED,2026-05-13T02:53:19,2026-05-18T22:53:19
ORDER_000002938_SHIPMENT,ORDER_000002938,DELIVERED,2026-09-13T16:27:59,2026-09-20T01:27:59
ORDER_000002939_SHIPMENT,ORDER_000002939,DELIVERED,2026-12-25T08:22:41,2027-01-01T04:22:41
ORDER_000002940_SHIPMENT,ORDER_000002940,PROCESSING,,
ORDER_000002941_SHIPMENT,ORDER_000002941,DELIVERED,2026-07-07T18:47:42,2026-07-11T00:47:42
ORDER_000002942_SHIPMENT,ORDER_000002942,IN_TRANSIT,2026-10-14T12:23:40,
ORDER_000002943_SHIPMENT,ORDER_000002943,DELIVERED,2026-09-01T09:11:48,2026-09-03T07:11:48
ORDER_000002944_SHIPMENT,ORDER_000002944,PROCESSING,,
ORDER_000002945_SHIPMENT,ORDER_000002945,DELIVERED,2026-02-22T19:42:58,2026-03-01T12:42:58
ORDER_000002946_SHIPMENT,ORDER_000002946,PROCESSING,,
ORDER_000002947_SHIPMENT,ORDER_000002947,DELIVERED,2026-01-22T09:33:28,2026-01-26T06:33:28
ORDER_000002948_SHIPMENT,ORDER_000002948,DELIVERED,2026-07-07T03:43:42,2026-07-11T11:43:42
ORDER_000002949_SHIPMENT,ORDER_000002949,PROCESSING,,
ORDER_000002950_SHIPMENT,ORDER_000002950,DELIVERED,2026-08-17T11:11:41,2026-08-22T20:11:41
ORDER_000002951_SHIPMENT,ORDER_000002951,DELIVERED,2026-05-06T23:37:57,2026-05-09T08:37:57
ORDER_000002952_SHIPMENT,ORDER_000002952,DELIVERED,2026-07-04T16:28:11,2026-07-08T13:28:11
ORDER_000002953_SHIPMENT,ORDER_000002953,PROCESSING,,
ORDER_000002954_SHIPMENT,ORDER_000002954,DELIVERED,2026-03-06T14:59:39,2026-03-12T08:59:39
ORDER_000002955_SHIPMENT,ORDER_000002955,DELIVERED,2026-05-21T11:39:25,2026-05-23T02:39:25
ORDER_000002956_SHIPMENT,ORDER_000002956,DELIVERED,2026-08-19T22:13:43,2026-08-21T19:13:43
ORDER_000002957_SHIPMENT,ORDER_000002957,IN_TRANSIT,2026-02-18T09:50:34,
ORDER_000002958_SHIPMENT,ORDER_000002958,IN_TRANSIT,2026-01-23T23:59:22,
ORDER_000002959_SHIPMENT,ORDER_000002959,DELIVERED,2026-12-25T06:25:34,2026-12-26T14:25:34
ORDER_000002960_SHIPMENT,ORDER_000002960,DELIVERED,2026-04-18T16:57:38,2026-04-24T20:57:38
ORDER_000002961_SHIPMENT,ORDER_000002961,PROCESSING,,
ORDER_000002962_SHIPMENT,ORDER_000002962,PROCESSING,,
ORDER_000002963_SHIPMENT,ORDER_000002963,DELIVERED,2026-09-19T03:19:33,2026-09-19T20:19:33
ORDER_000002964_SHIPMENT,ORDER_000002964,PROCESSING,,
ORDER_000002965_SHIPMENT,ORDER_000002965,DELIVERED,2026-02-13T22:06:18,2026-02-19T11:06:18
ORDER_000002966_SHIPMENT,ORDER_000002966,DELIVERED,2026-04-10T03:04:58,2026-04-14T05:04:58
